,Rooms,Price,Distance,Postcode,Bathroom,Car,Landsize,Propertycount,Distancia_NEW,Longtitude,Lattitude,Location_TRA,BathsAndRooms
20218,2,525000,10.1,3163,1,1,1589.8,2403,6.07233647514322,145.022852,-37.797836,3.83698180960421,11.6442276818882
20219,2,698000,7.3,3146,1,2,217.9,10412,1.57147276414756,145.050972,-37.848951,3.83244811107417,5.49107972690593
20220,3,1410000,7.3,3146,1,2,395.7,10412,1.52294670140892,145.051057,-37.851308,3.83209019545743,6.86048599191783
20221,2,1055000,7.3,3146,1,1,111,10412,4.74639928390416,145.08747,-37.85167,3.83305333688051,5.40288089476514
20222,4,2320000,7.3,3146,2,2,672,10412,5.09071289944126,145.09132,-37.85223,3.83309834057333,6.62297074279885
20223,4,2075000,7.3,3146,2,2,676.8,10412,4.16263182443107,145.07372,-37.86385,3.83145718145408,2.64059165777213
20224,4,3650000,7.3,3146,2,2,865,10412,2.47613430299759,145.04993,-37.86136,3.83108081695956,10.4198929640289
20225,4,5355000,7.3,3146,2,5,919,10412,2.55899085407247,145.05509,-37.85906,3.8314498563884,6.13669053539928
20226,3,1329000,16.7,3150,2,2,821.3,15321,14.2379341808537,145.18653,-37.88708,3.83208550249848,8.03558513944834
20227,3,901000,16.7,3150,2,2,428.5,15321,10.7780608516247,145.152314,-37.867315,3.8331579151612,2.9243090816024
20228,4,1156000,16.7,3150,2,2,699.4,15321,13.4927508380221,145.18517,-37.8662,3.83416265693415,3.62194248834723
20229,3,970000,16.7,3150,2,1,545.1,15321,10.62418976341,145.151667,-37.866536,3.83355033917839,5.33735739333248
20230,4,1300000,16.7,3150,2,0,712,15321,11.4057383849685,145.14707,-37.8939,3.83035448977276,4.25265905974497
20231,4,1300000,16.7,3150,2,0,712,15321,9.06672599150109,145.0475,-37.7615,3.84114772983065,5.305945631607
20232,4,1500000,16.7,3150,1,1,708,15321,12.6467356552574,145.16745,-37.88638,3.8316526941872,3.40888512044293
20233,4,1640000,16.7,3150,2,2,955,15321,13.2781872106954,145.17118,-37.89374,3.83100691565414,7.67020320907047
20234,4,1260000,16.7,3150,1,2,653.9,15321,11.5120242421524,145.16136,-37.86873,3.83327774657349,4.66762245443207
20235,3,1000000,11.2,3046,2,2,704,8870,17.7813412067385,144.91794,-37.71193,3.84276116337721,3.56458176043769
20236,3,865000,11.2,3046,1,2,690,8870,17.7892270367663,144.93304,-37.70412,3.84395763645989,3.64243018399946
20237,3,780000,11.2,3046,1,4,695,8870,17.9042278254593,144.93721,-37.70106,3.84438023758483,3.60429073951874
20238,3,655000,11.2,3046,1,2,459.8,8870,6.88532752826094,145.068756,-37.813995,3.83697976459211,4.80943242878423
20239,1,290000,12.9,3043,1,0,225,1071,19.5277004470854,144.90146,-37.70201,3.84333514313958,3.74585983105493
20240,4,790000,12.9,3043,2,2,653,1071,19.8116769620315,144.89443,-37.7031,3.8430375751596,5.37529071788882
20241,3,830000,12.9,3043,2,2,510.4,1071,19.7434760490246,144.89561,-37.70314,3.84306479513377,4.54254371259127
20242,4,708000,16.1,3088,2,1,584,8524,17.6469049414779,145.09421,-37.69073,3.84959935772005,4.5389528620678
20243,4,920000,16.1,3088,2,2,581,8524,15.3232931271411,145.09687,-37.7136,3.84733544397777,3.49616510863546
20244,3,800000,16.1,3088,1,2,670.7,8524,15.6961938674178,145.10936,-37.71413,3.84761255264274,3.51694759265332
20245,3,985000,16.1,3088,2,2,754,8524,17.7448471181861,145.10591,-37.69299,3.84967894560766,3.59132569632406
20246,4,937000,16.1,3088,2,2,819,8524,17.7428822517019,145.11319,-37.69532,3.84963411903653,5.02135487492288
20247,3,800000,16.1,3088,1,3,662.6,8524,15.6524463774939,145.11059,-37.71502,3.84755436958538,5.42415096375018
20248,3,710000,16.1,3088,1,1,577,8524,14.8826073872245,145.09979,-37.7188,3.84688245649384,4.88832777495661
20249,4,700000,20.4,3059,2,2,655,4864,28.0857487209328,144.90828,-37.61032,3.85288612274503,4.04917540446818
20250,6,1400000,20.4,3059,2,2,4591,4864,24.0911918203444,144.89004,-37.65843,3.84747956831976,3.40951081331913
20251,5,1077500,11.2,3046,3,2,604,2606,16.9636426400396,144.94787,-37.70618,3.84414093392648,3.41429583118357
20252,2,665000,11.2,3046,2,2,286,2606,16.7354363680196,144.94035,-37.71173,3.84337578785168,3.36689176822509
20253,2,815000,13.8,3188,1,1,426,5454,4.05565475827281,145.042565,-37.822055,3.8350608272927,3.40271367067673
20254,4,2025000,13.8,3188,2,2,662,5454,10.7561626528339,145.01357,-37.938,3.82238309874005,2.90848652198414
20255,2,662000,13.8,3188,1,2,274.5,5454,5.89980400579411,145.032889,-37.81013,3.8364336487383,5.2384580719084
20256,4,1750000,13.8,3188,3,2,491.4,5454,11.159007557495,145.01204,-37.94147,3.82199319109144,3.66691423256928
20257,4,1750000,13.8,3188,3,2,677.2,5454,9.99013630822143,145.02037,-37.93184,3.82318310949324,3.00828836761207
20258,3,2670000,13.8,3188,1,2,560,5454,10.9004827014916,144.99827,-37.93641,3.82213999690535,3.84941290298936
20259,4,2600000,13.8,3188,2,2,826.3,5454,21.9078872571654,144.7928,-37.7966,3.83084192758079,3.72025063676121
20260,4,2600000,13.8,3188,2,2,641.3,5454,10.3444720574669,145.00095,-37.93182,3.82267315409595,4.53865436468616
20261,2,490000,13.8,3188,1,1,393.5,2356,4.97593106271973,145.076727,-37.845483,3.83299385136737,6.27028830456105
20262,4,1760000,13.8,3188,2,2,637.4,2356,4.57163163243655,145.058103,-37.822403,3.83583488956879,5.02580724463498
20263,2,505000,13.8,3188,1,1,575.7,2356,4.90707548681678,145.076763,-37.847823,3.83291215149564,5.56584310361209
20264,4,1487000,13.8,3188,1,3,690.6,2356,10.3545669705817,145.02931,-37.93575,3.82302471942693,6.45238109702798
20265,4,2725000,5.3,3122,2,2,549.9,11308,1.8956952083908,145.03248,-37.82558,3.83424338767575,5.16204926839565
20266,2,815000,5.3,3122,1,1,436.1,11308,3.17692969535731,145.027247,-37.814313,3.83521203318254,5.28074270953155
20267,1,502000,5.3,3122,2,2,233,11308,3.61281348405269,145.01736,-37.81309,3.83511001084545,5.53254387786413
20268,4,2750000,5.3,3122,2,1,695,11308,3.578281293333,145.01868,-37.81296,3.8351581045229,5.9808637739658
20269,3,1550000,5.3,3122,2,2,353.9,11308,1.04080599572534,145.04212,-37.83521,3.83352226669285,3.38016471398165
20270,2,720000,5.3,3122,1,1,592.9,11308,3.32109417308677,145.019346,-37.814664,3.83495882800895,4.3274883891857
20271,2,775000,6.2,3123,1,1,541.1,6482,2.85019805285096,145.054096,-37.82211,3.83520041418215,7.14908461681654
20272,2,515000,6.2,3123,1,1,782.5,6482,3.3224417739278,145.055631,-37.819678,3.83558014778372,4.12537487642504
20273,3,1500000,6.2,3123,2,2,240,6482,2.13070792983131,145.04792,-37.82644,3.83456439464036,5.22751416520179
20274,3,1200000,6.2,3123,2,1,869.5,6482,3.03064910868479,145.056033,-37.821662,3.83529836164515,7.19543480276659
20275,3,1350000,6.2,3123,1,2,297,6482,3.27780401832807,145.05694,-37.81883,3.8355745008505,4.80054575585958
20276,3,785000,18.7,3202,1,1,599,1048,12.8586629246192,145.08054,-37.95259,3.82267824145862,4.6863361565609
20277,3,1070000,21.3,3135,1,1,799.8,3794,18.4057585734008,145.24178,-37.81925,3.84041936315501,4.85049977542106
20278,4,900000,21.3,3135,2,2,731,3794,18.3011459512176,145.24245,-37.83465,3.8388738894109,4.69859292796579
20279,5,960000,21.3,3135,3,0,883,3794,18.6387571024831,145.24638,-37.8363,3.83881034879203,7.54740498439752
20280,2,694000,8.9,3084,1,1,606.4,2890,5.63454151359239,145.087395,-37.801656,3.8376237952754,7.53146582976507
20281,4,1330000,8.9,3084,2,3,698.1,2890,10.7753676264157,145.06003,-37.74757,3.84289717192391,4.41849510686006
20282,4,900000,8.8,3081,2,2,551.6,2947,11.0296593345029,145.05395,-37.74436,3.84306291059114,5.79680644591222
20283,2,602000,8.8,3081,1,1,224,2947,12.0298295304026,145.05796,-37.73575,3.84404603062083,6.82053318467215
20284,3,731000,8.8,3081,1,1,590,2674,11.8269551624579,145.03767,-37.73603,3.84347982551424,6.12734612876781
20285,2,545000,8.8,3081,1,1,353.9,2674,5.06203456415439,145.036266,-37.797609,3.83692242130206,5.72165417992238
20286,3,730000,8.8,3081,1,1,495,2674,10.7884634590114,145.03773,-37.74539,3.84252831935238,5.73224837369628
20287,4,1563000,16,3190,2,2,611,4794,11.8358946149748,145.02475,-37.9489,3.8215798086374,3.27563537859328
20288,3,847000,16,3190,1,2,319.6,4794,9.79939338464897,144.987706,-37.855911,3.8301581446368,5.38834278938211
20289,4,1330000,16,3190,2,2,9019.7,4794,37.1261159939149,145.36939,-38.04668,3.82081669149581,3.32144093441537
20290,4,1330000,16,3190,2,2,1843,4794,10.0989685172788,144.96722,-37.76904,3.83825535412073,4.04703163635632
20291,4,1330000,16,3190,2,2,667.1,4794,11.7874412709571,145.03159,-37.94873,3.82177717146266,3.19993145799861
20292,2,900000,16,3190,1,1,723,4794,11.4623626136502,145.03799,-37.9458,3.8222409331204,3.20002802176467
20293,3,822000,16,3190,2,3,444.2,4794,7.57959513777915,145.05287,-37.809555,3.8372136738934,4.94155146137547
20294,4,1340000,16,3190,1,1,631,4794,11.7356559399874,145.02783,-37.94815,3.82173650098885,3.21011775698222
20295,2,735000,16,3190,1,2,1396.4,4794,7.83465741673236,145.066559,-37.813643,3.83720926136446,4.70786687555543
20296,5,1776000,16,3190,3,2,501,4794,6.93478497605603,145.11,-37.824,3.83645304568528,5.85457601332166
20297,5,1776000,16,3190,3,2,501,4794,11.9558059704901,145.0452,-37.94996,3.82201193360942,4.74663040728282
20298,3,1100000,16,3190,2,1,635,4794,11.5597092583888,145.04873,-37.94612,3.82249173301513,5.55056199971124
20299,2,391000,18,3037,1,1,216.3,5556,12.3725257336691,144.962343,-37.764516,3.83935406714066,4.31782247469901
20300,4,681000,18,3037,2,2,666,5556,30.2003132119731,144.74584,-37.69618,3.83980127429358,5.81580655889823
20301,4,682100,18,3037,2,4,735,5556,29.8320439774502,144.74959,-37.69768,3.83974796326989,3.22628144696519
20302,3,500000,18.4,3029,1,3,650,13830,30.8636373574402,144.68482,-37.86045,3.82152932677768,2.80931184771654
20303,3,525000,18.4,3029,2,2,591,13830,30.4424461043451,144.69098,-37.87295,3.8204306767759,2.81655603563344
20304,4,595000,18.4,3029,2,2,584.3,13830,11.3982689974165,144.989029,-37.779892,3.83664517309182,3.52916556298644
20305,4,470000,18.4,3029,2,1,508.2,13830,32.0388791827105,144.67093,-37.85132,3.82208414396116,3.46634231663655
20306,3,515000,18.4,3029,1,2,688,13830,31.0795645572996,144.68212,-37.85703,3.82180324235684,4.43549492891507
20307,3,515000,18.4,3029,1,2,688,13830,26.7587811949544,145.1279,-38.07209,3.81192364275247,3.61492267036489
20308,4,593000,18.4,3029,2,2,608.8,13830,31.1222558317455,144.68422,-37.87967,3.81957445775003,4.64598066657392
20309,2,810000,12.3,3166,1,2,1282.4,3145,7.95878449126519,145.044522,-37.801771,3.83764286265319,3.829032387537
20310,3,1480000,12.3,3166,2,2,613,3145,7.23544450187919,145.08576,-37.89371,3.82875574864536,3.93113290970361
20311,3,1181000,12.3,3166,1,1,697,3145,7.15249920909391,145.08071,-37.89573,3.82841839964555,3.88478223535411
20312,3,1000000,12.3,3166,1,2,662,768,9.40355282370054,145.10865,-37.90379,3.82834144026231,2.63084915719216
20313,4,1300000,7.8,3079,2,2,594.4,5549,9.28535702623868,145.03601,-37.75891,3.84110690695256,7.32688709509393
20314,2,931000,7.8,3079,1,2,518.4,5549,6.92080858438986,145.040259,-37.779965,3.83893116765233,2.9937029497668
20315,4,2010000,7.8,3079,2,2,750,1554,7.39538916764868,145.05787,-37.7785,3.83969374114907,25.3241001205211
20316,3,1750000,7.8,3079,2,1,647.9,1554,7.83362776735667,145.0566,-37.77414,3.84010330877156,11.1368649366739
20317,4,616000,14,3047,3,2,543,851,20.2444130292649,144.9099,-37.68946,3.84483884884527,11.1261393789297
20318,4,1210000,14.5,3036,3,2,1101,2339,24.6895622570166,144.81384,-37.70572,3.84063319835823,8.28512206101538
20319,3,671000,15.5,3038,2,2,704.1,3656,23.5487207744803,144.81038,-37.72725,3.83834973394562,9.44015662008697
20320,4,900000,15.5,3038,3,5,821,3656,25.6732579757317,144.79239,-37.71415,3.83920597441544,15.483250147505
20321,3,786000,11.7,3033,1,2,465.2,5629,5.23918483883904,145.051962,-37.81096,3.8367271973956,10.6719304103942
20322,3,1095000,11.7,3033,1,3,659,5629,18.5477827477522,144.87046,-37.73806,3.83884227223127,9.48226151306925
20323,3,770000,10.4,3042,2,2,621.6,1119,20.848425317994,144.85653,-37.719,3.84041278931043,16.853818712026
20324,4,1650000,3.4,3031,1,1,406.3,5263,10.6192577870374,144.9331,-37.79111,3.83511095598938,3.92528492979765
20325,3,850000,3.4,3031,1,1,180.7,5263,11.278173853792,144.92507,-37.79012,3.83499893622989,5.45880497554248
20326,4,2625000,5.4,3101,3,2,580.5,10331,4.6173188500947,145.057,-37.80488,3.83699141486496,4.69821449403521
20327,3,807500,5.4,3101,2,2,554.1,10331,4.15716740872991,145.037665,-37.805449,3.83643617419109,8.86169593660278
20328,3,2720000,5.4,3101,2,2,645.7,10331,4.25115576435207,145.04199,-37.80469,3.83661365825245,12.7295529766563
20329,2,780000,5.4,3101,1,2,372.3,10331,4.16917618300919,145.035365,-37.805158,3.8364323507637,5.53793978883331
20330,5,2320000,5.4,3101,2,3,622.3,10331,4.1856312612006,145.054,-37.80807,3.83658832624887,4.67962001380961
20331,3,1752000,5.4,3101,1,1,339,10331,4.6654411749134,145.03529,-37.80053,3.83685863663816,3.15159606059132
20332,2,671000,5.4,3101,1,1,321.5,10331,4.21448366333781,145.037134,-37.80469,3.83650152972151,3.37228411191152
20333,3,1845500,7.3,3102,2,2,449.9,2671,5.34358725783725,145.06016,-37.79883,3.8376891559871,4.27555005105018
20334,3,1775000,7.3,3102,2,2,696,2671,5.74898546017589,145.05887,-37.79442,3.83810282046926,4.06517280036117
20335,4,727000,25.2,3173,1,2,560,8459,19.3583829777574,145.16681,-37.98212,3.82197755154267,5.94095372317595
20336,3,651000,26,3137,2,2,914.4,4654,25.7697597223633,145.32188,-37.79743,3.84475558258855,6.70260508512417
20337,1,355000,12.1,3083,1,1,308.4,1414,10.104725317466,145.069083,-37.766872,3.84160497366133,4.90680721214427
20338,1,350000,12.1,3083,1,1,308.4,1414,10.104725317466,145.069083,-37.766872,3.84160497366133,4.85323014479413
20339,3,1180000,6.4,3012,2,0,277,1808,13.9892684699317,144.88297,-37.80535,3.83234039626667,4.96901381157602
20340,3,1170000,6.4,3012,2,1,275,1808,13.9092731046781,144.88274,-37.8085,3.83201502307682,5.83801709769376
20341,2,860000,6.4,3012,1,0,275,1808,13.8225074492825,144.88254,-37.81211,3.83164388340137,7.0061573086411
20342,3,330000,31.7,3337,2,1,634.8,3553,44.0270048562079,144.59235,-37.65834,3.83958374160943,27.7148861892729
20343,3,389000,31.7,3337,2,2,602.7,3553,44.561712311941,144.58495,-37.6592,3.83929956026681,6.26135615723174
20344,3,656000,15.5,3028,1,4,604.7,2004,23.5278047404781,144.76856,-37.86191,3.82359368558005,8.99838422718906
20345,3,630000,33.8,3975,2,2,472.9,2322,30.5293809822487,145.25663,-38.0542,3.81709850686652,10.3077502987665
20346,3,770000,12.7,3085,1,1,453.4,4168,10.666741093394,145.031078,-37.753315,3.84202059860332,2.36684053836133
20347,3,810000,12.7,3085,1,2,541.4,4168,10.7655604080431,145.031078,-37.753051,3.84192039973613,4.04924119187298
20348,3,1210000,12.7,3085,1,2,690.3,4168,10.4526024910879,145.001161,-37.760447,3.84038233673917,3.23234574977642
20349,2,671000,12.7,3085,1,1,316.8,4168,10.7952523056088,145.030967,-37.748938,3.84223098797886,5.93587575550035
20350,2,630000,12.7,3085,1,1,316.7,4168,10.7674364138417,145.034438,-37.74775,3.84238797529661,3.95280785726013
20351,2,660000,12.7,3085,1,2,1240.2,4168,10.8370005652325,145.036327,-37.748698,3.84259074252572,2.87227574201955
20352,3,1985000,5.9,3144,1,1,440.7,4675,2.82648638918907,145.03403,-37.86802,3.82998715010714,2.77917478734671
20353,3,1740000,8.4,3145,2,2,456,8801,3.47989698588648,145.05398,-37.86997,3.83031673909433,2.81644845169045
20354,3,1479000,8.4,3145,2,1,503.8,8801,4.32802375900727,145.0662,-37.87256,3.8303774553397,5.68377980158764
20355,4,2090000,8.4,3145,3,2,569,8801,5.22210598906074,145.06621,-37.88247,3.82937569804714,5.47997265062923
20356,5,6125000,8.4,3145,3,2,1384,8801,6.88036892340628,144.9961,-37.7887,3.83702270784653,4.10852533812864
20357,5,6125000,8.4,3145,3,2,1384,8801,3.61609724679339,145.05288,-37.87181,3.83010159799598,4.65924018402036
20358,3,1700000,8.4,3145,1,3,595.2,8801,3.95832039019352,145.06212,-37.87088,3.83043964122302,4.0022989460563
20359,3,2100000,8.4,3145,2,2,803.6,8801,5.8305478508504,145.07488,-37.88438,3.82941148832316,3.42849271513397
20360,5,5100000,8.4,3145,2,4,988.7,8801,3.13389211987565,145.05542,-37.86557,3.8307998532704,4.00557410155613
20361,3,750000,4.3,3032,2,1,780.7,4918,13.7390642305035,144.89696,-37.78453,3.83482234660587,2.03655482789214
20362,4,1765000,4.3,3032,3,3,669,4918,14.7583313804878,144.89428,-37.77008,3.83621850946569,2.71493186901748
20363,4,1101000,4.3,3032,3,1,120,4918,13.5341432288593,144.8992,-37.78512,3.83482174993754,3.38399711557522
20364,3,1101000,4.3,3032,2,2,336.1,4918,16.1686054316724,144.87335,-37.77316,3.83535160944967,4.08074819858454
20365,2,415000,4.3,3032,1,1,2339.3,4918,5.40073419031193,145.009199,-37.802447,3.83585454263087,2.67936667267121
20366,5,1330000,4.3,3032,2,2,452.7,4918,13.3562955986279,144.89999,-37.78737,3.83461431690006,6.17866153304699
20367,2,651000,11.4,3204,1,1,106.2,2397,7.55126061994826,145.03656,-37.91058,3.82575418260549,4.18363381581391
20368,5,1860000,11.4,3204,2,2,697,2397,7.40334836239416,145.04251,-37.90898,3.82607260865368,2.99504540004948
20369,3,460000,17.4,3048,2,1,430.1,4704,23.6573766901418,144.91222,-37.65293,3.84863063777507,3.642798009062
20370,2,363500,17.4,3048,1,1,156.1,4704,23.6682921522884,144.9119,-37.65295,3.84862009483985,5.11191773438635
20371,2,648000,0,3000,1,0,8.9,17496,6.58806623305517,144.968766,-37.814293,3.83373550130303,3.90120672221616
20372,2,730000,0,3000,1,1,390.1,17496,6.46023394580301,144.96951,-37.815176,3.8336492627575,5.86447998563348
20373,3,865000,0,3000,2,2,44.6,17496,7.16121245909815,144.961514,-37.811958,3.83375288030806,4.73973192578
20374,3,393000,29.8,3338,2,4,671.3,4718,42.7571371997074,144.57776,-37.71289,3.83364308595814,11.6749011593443
20375,3,413000,29.8,3338,1,1,587,4718,43.739372621087,144.56748,-37.70945,3.83372019480528,7.64263621451376
20376,4,540000,29.8,3338,3,2,890.9,4718,43.8068844236578,144.56505,-37.71306,3.83328878643101,9.5620921151026
20377,3,477500,29.8,3338,2,2,610.8,4718,43.1396089822796,144.57816,-37.70223,3.83473762692552,18.594847360622
20378,3,375000,31.7,3337,1,0,630.8,6065,45.6165459036303,144.55758,-37.68321,3.83612701784163,10.1733915998112
20379,5,2000000,20,3194,3,3,640,6162,15.8414401123318,145.06095,-37.98377,3.81902454653659,4.37446979538272
20380,1,385000,20,3194,1,1,239,6162,15.7722139631982,145.06781,-37.98223,3.81936000071612,9.95979842328261
20381,3,1165000,20,3194,1,2,771,6162,16.1063818582264,145.08442,-37.98224,3.8197963047993,8.22645827010701
20382,4,1470000,20,3194,2,2,597.2,6162,16.0563916361699,145.0889,-37.98072,3.82006712879587,8.61264595836772
20383,3,650000,20,3194,2,2,385.3,6162,9.90754080574841,145.039936,-37.806526,3.83751712964379,7.63442503478552
20384,1,430000,20,3194,1,1,304.3,6162,9.45591642784144,145.012689,-37.849604,3.83178250148756,6.73703868897328
20385,4,609000,25.9,3754,2,2,448,5812,28.8843863954438,145.08701,-37.58565,3.86017030435818,3.64167216540063
20386,4,622000,25.9,3754,2,2,460,5812,27.7220079700155,145.08809,-37.59641,3.85909425926571,2.43946727044911
20387,4,613000,25.9,3754,2,2,476.6,5812,26.549109214392,145.08514,-37.60673,3.85795680719914,4.61089963301344
20388,4,840000,25.9,3754,2,2,480.4,5812,26.0557951595768,145.09643,-37.61297,3.85761693373323,3.14582465342068
20389,4,541000,20.6,3064,2,2,443,1158,35.9900036914954,144.90101,-37.53622,3.86029839978559,3.12487847167896
20390,3,1005000,3,3206,1,2,2311.1,2019,3.23839172210966,145.033159,-37.821794,3.83476199369314,3.07497585502389
20391,4,1835000,3,3206,2,1,189,2019,6.42075722270748,144.96247,-37.85021,3.82989869805214,4.12524813836142
20392,3,561000,17.9,3082,2,2,474.6,10529,13.5311854278502,145.07764,-37.719663,3.84759763919813,18.3740312882016
20393,3,726000,17.9,3082,2,2,603,10529,18.7946322481485,145.06632,-37.67509,3.85045715882829,12.4560098606637
20394,3,744000,17.9,3082,2,2,667,10529,21.0718076408981,145.07495,-37.65541,3.85269872244121,6.37868185168387
20395,5,650000,17.9,3082,2,2,625.5,10529,19.5869241096811,145.06455,-37.66768,3.85116763230441,8.52205781971197
20396,5,800000,17.9,3082,2,1,652,10529,19.0221961839704,145.06935,-37.67339,3.85071133763115,12.445883160279
20397,3,625000,17.9,3082,1,2,570.8,10529,20.9970370395201,145.0469,-37.65363,3.85213590296606,18.4449040135259
20398,4,750500,17.9,3082,2,1,611.2,10529,21.0716678567045,145.05974,-37.65375,3.85246462835707,6.40561301385168
20399,4,688000,17.9,3082,2,2,659,10529,18.8829404443687,145.0638,-37.674,3.8505016722408,3.42164542497058
20400,3,705000,17.9,3082,1,2,634,10529,18.823876874849,145.06473,-37.67464,3.85046094667394,4.38448006243729
20401,4,720000,17.9,3082,2,2,630,10529,18.8581756344628,145.06457,-37.67431,3.85049042703105,4.31414531070318
20402,3,755000,17.9,3082,2,2,625,10529,20.1694117896016,145.06786,-37.66275,3.85175962987302,3.41644830165628
20403,4,705000,17.9,3082,2,2,565,10529,20.5410298759788,145.05284,-37.65805,3.85184150533551,5.99752472297823
20404,3,467000,17.9,3082,1,2,429.3,10529,12.7755886906671,145.073665,-37.741814,3.84234923238731,9.36464904467929
20405,4,654000,17.9,3082,1,1,306,10529,20.0858572020315,145.07709,-37.66474,3.85180118062676,4.55372849764768
20406,3,1050000,17.2,3132,1,1,662,6871,14.8565101234469,145.20078,-37.81846,3.83941546006897,4.6593293176297
20407,3,910000,17.2,3132,2,2,478.7,6871,13.7208712954172,145.188959,-37.825641,3.8383915523143,3.5857538321174
20408,2,721000,17.2,3132,1,2,462.9,6871,14.0355741873869,145.192338,-37.821239,3.83891699846308,3.03797344284329
20409,16,5000000,17.2,3132,8,8,3040,6871,14.7919680068189,145.19891,-37.81405,3.83981377292303,2.44032431489171
20410,3,1370000,17.2,3132,2,2,1111,6871,14.174285266156,145.19407,-37.82392,3.83868382758847,3.65647730889251
20411,5,1230000,17.2,3132,3,2,676,6871,15.7064141413243,145.20852,-37.81042,3.84043657806499,3.33444961722957
20412,3,1118000,17.2,3132,2,2,653.4,6871,12.9664473252414,145.177246,-37.837686,3.83702704941388,5.01267869193226
20413,5,1390000,10.2,3127,3,2,530.4,2079,6.73148975189854,145.10536,-37.81923,3.83681423445163,3.39220110093423
20414,3,1520000,10.2,3127,2,2,1027.1,2079,7.48077143152926,145.11129,-37.81324,3.8375788480437,4.1875181362615
20415,2,550000,10.2,3127,1,1,583,2079,5.93894355243304,145.096712,-37.822951,3.83636803388897,4.12788078897288
20416,3,776500,16.2,3094,2,2,366.4,3891,6.06844820475581,145.062019,-37.812196,3.83719976673205,3.42922673882986
20417,3,1210000,16.2,3094,2,2,686.2,3891,6.0360804038756,145.056414,-37.810253,3.83724699034577,2.74266873717378
20418,3,627500,16.2,3094,1,1,414.5,3891,8.40660307945264,145.079441,-37.786468,3.84020327809379,4.16773416514067
20419,4,1375000,16.2,3094,2,2,954,3891,15.7169488404208,145.12601,-37.72087,3.84736645787862,3.44080100163441
20420,3,941000,16.2,3094,2,2,433,3891,15.9361450106066,145.11776,-37.71498,3.84774856038635,2.82483348143264
20421,2,601000,6.2,3039,1,1,398.9,6232,6.571574066951,145.026112,-37.791473,3.83779016528366,3.01392480948995
20422,3,1635000,6.2,3039,2,2,431,6232,13.0237164793664,144.91947,-37.76909,3.83698601157719,4.66580596685012
20423,4,1380000,14.3,3189,2,2,589,2555,10.5708936207302,145.04779,-37.93724,3.82336168893678,4.56437155911536
20424,3,1050000,14.3,3189,1,2,652,2555,10.6264778466316,145.05393,-37.93709,3.82353865307012,3.02348321358673
20425,3,1305000,14.3,3189,1,2,670,2555,11.3200314678805,145.04601,-37.94416,3.82261749897745,5.13607236809688
20426,4,1440000,14.3,3189,2,2,706.1,2555,11.094599297095,145.04644,-37.94209,3.82283738191544,3.40428154999446
20427,3,870000,26.5,3138,1,2,853,8280,24.979707526425,145.30784,-37.78156,3.84599894763477,6.99598540279295
20428,5,906000,26.5,3138,2,3,1031,8280,26.6922102927587,145.32053,-37.76239,3.84828740977465,5.2218435104495
20429,3,870000,21.5,3195,2,2,484.7,3650,18.1851327513693,145.08508,-38.00148,3.81787972468441,3.4949684746676
20430,3,792000,21.5,3195,1,0,548.2,3650,18.0036026945244,145.09346,-37.99796,3.81845393805352,4.54414121306276
20431,3,1351000,21.5,3195,1,2,970,3650,17.5836312491319,145.0966,-37.99322,3.81901297126171,5.41048288696332
20432,4,1350000,21.5,3195,3,2,807,3650,17.5687334979813,145.09534,-37.9934,3.81896171440303,5.46094196706508
20433,3,1190000,14.2,3149,1,3,771.1,13366,9.4484179869939,145.11979,-37.89457,3.82956687462082,3.58131127069566
20434,2,750000,14.2,3149,1,2,1061.8,13366,7.50029619100717,145.11925,-37.859303,3.83312115009158,5.54356330380995
20435,5,1696000,14.2,3149,3,2,743.4,13366,7.95754349438819,145.12107,-37.86398,3.83269455561724,6.75025391833639
20436,4,1028000,18.8,3170,2,2,647.5,7113,15.5149998616086,145.17383,-37.92855,3.82756076886672,3.892220558242
20437,3,678000,18.8,3170,2,1,271.9,7113,17.1190110979776,145.192,-37.93346,3.82754433684668,3.57817659833881
20438,3,951000,10.1,3163,2,2,227.4,4442,7.35847795475556,145.06181,-37.9053,3.82695322290023,3.26068598142338
20439,3,1720000,10.1,3163,1,2,733,4442,7.12238958898951,145.07054,-37.90013,3.82770560417603,4.5455431130507
20440,3,1610000,10.1,3163,2,2,595.4,4442,7.29263406844527,145.06104,-37.90488,3.82697531294124,5.17898547671714
20441,3,398000,34.1,3805,2,2,648.6,9376,30.7149119865257,145.341636,-37.867706,3.83681843759509,4.49981888896741
20442,3,960000,6.2,3015,1,2,282,5498,12.5723144098118,144.89199,-37.84549,3.82851404487034,6.5439210532323
20443,3,380000,6.2,3015,1,2,373,5498,10.5653844224095,144.9921,-37.7536,3.84048408628581,5.1183238454212
20444,3,380000,6.2,3015,1,2,373,5498,12.6270275645515,144.89135,-37.84046,3.82900604273838,3.6397004080113
20445,3,932000,6.2,3015,2,2,317.9,5498,14.5806217716329,144.86916,-37.84524,3.8279360891885,2.3476727861848
20446,4,1400000,6.2,3015,2,2,349,5498,14.0315060045654,144.87537,-37.8419,3.82843805411462,4.22938088258792
20447,3,1230000,10.4,3042,1,1,663.8,2291,17.0693407783937,144.88726,-37.74283,3.83880223078132,5.77778693482909
20448,4,1190000,10.4,3042,2,1,317,2291,17.3371210250609,144.88519,-37.74104,3.8389294518646,4.61376038013881
