,Unnamed: 0,Rooms,Price,Distance,Postcode,Bathroom,Car,Landsize,Propertycount,Distancia_NEW,Longtitude,Lattitude,Location_TRA,BathsAndRooms,precio_div,is_train
21487,21487,2,550000,7.8,3161.0,1,1,513.2,6923.0,2.8517758812896097,145.012382,-37.860768,3.83013767808543,6.591734876180865,0,True
21488,21488,4,3630000,7.8,3161.0,2,3,715.6,6923.0,2.82076251157899,145.0168,-37.8636,3.8299791884554,13.322482226480448,1,False
21490,21490,1,420000,7.8,3161.0,1,1,301.7,6923.0,2.5405318726138,145.01437099999995,-37.86039,3.8302183037685498,4.939190565302669,0,True
21491,21491,2,590250,7.8,3161.0,1,1,700.0,6923.0,2.8373802090362994,145.012292,-37.86079,3.83019826510732,6.623722349098338,0,True
21492,21492,3,756000,7.8,3161.0,1,1,146.0,6923.0,2.8138765671439,145.021423,-37.864808,3.8299824273561502,8.902637670338976,0,True
21494,21494,4,1150000,11.7,3148.0,1,1,737.0,3582.0,6.70268562891758,145.0995,-37.8744,3.83107059121729,6.051445635409657,1,True
21495,21495,2,501000,27.0,3196.0,1,1,172.0,3906.0,23.760379408853,145.1208,-38.0455,3.81440117753742,2.180464911973512,0,True
21496,21496,4,946000,27.0,3196.0,2,3,785.5,3906.0,20.269943115995396,145.207528,-37.938008,3.82783128774098,4.591183674219203,1,True
21497,21497,2,535000,27.0,3196.0,1,2,385.7,3906.0,21.6353344251752,145.277192,-37.832032,3.83941276887066,2.2469156376149004,0,True
21498,21498,5,1495000,17.9,3192.0,2,3,557.0,9758.0,14.2535451801187,145.0593,-37.9695,3.8204163868368,6.066263196774581,1,True
21500,21500,4,1100000,17.9,3192.0,2,1,499.4,9758.0,12.920160418002201,145.0479,-37.9585,3.82122317794433,5.399238084667988,1,True
21501,21501,3,715000,27.1,3116.0,2,3,728.2,3789.0,25.0313919583209,145.285753,-37.79610200000001,3.84377827614896,3.575297552228619,0,False
21502,21502,3,661000,17.5,3169.0,1,2,383.5,2727.0,12.235237322213301,145.140682,-37.909792,3.8286688044741295,3.6777808057152095,0,False
21503,21503,4,1163000,16.7,3168.0,1,3,705.0,5837.0,11.247596937129499,145.114,-37.9221,3.82663407353496,4.757103508806837,1,False
21504,21504,3,881000,17.5,3169.0,1,2,719.0,4734.0,14.007657943613,145.1338,-37.9414,3.82520940186709,3.4892884530112713,1,True
21505,21505,3,942500,3.6,3068.0,3,1,66.1,2954.0,6.175672891910518,144.9988,-37.7948,3.8364748589753104,7.588363797093755,1,True
21506,21506,3,1600000,3.6,3068.0,2,1,299.0,2954.0,6.65010158856558,145.0053,-37.7874,3.83739818034583,6.076602036052727,1,True
21507,21507,4,1380000,6.7,3058.0,2,2,402.0,11204.0,13.5401242607479,144.95,-37.7408,3.840671103951161,5.302120808627881,1,True
21508,21508,3,970000,6.7,3058.0,1,2,391.0,11204.0,13.9093720115712,144.9546,-37.7346,3.8414240511360895,3.498621255209696,1,True
21512,21512,3,1151000,6.7,3058.0,1,2,426.0,11204.0,11.0644029654708,144.9776,-37.7538,3.8400796740990297,3.831681935735815,1,True
21513,21513,3,935000,6.7,3058.0,1,1,278.0,11204.0,13.0168369149093,144.9577,-37.7425,3.8407021262502496,3.589035792350964,1,False
21515,21515,3,735000,6.7,3058.0,2,2,237.8,3445.0,13.242337426331101,144.9825,-37.7307,3.84256056738942,4.456468392737285,0,True
21516,21516,3,630000,33.0,3770.0,2,6,859.0,810.0,33.4816887736801,145.3846,-37.7246,3.85384072992159,3.2791027556149084,0,False
21517,21517,3,1460000,2.0,3066.0,2,1,151.0,4553.0,6.3320431146176,144.9915,-37.797,3.83605841733471,6.23796179968972,1,False
21518,21518,3,600000,20.6,3064.0,2,2,610.0,15510.0,27.9376273038974,144.9387,-37.6027,3.85447587540256,3.4573615233656136,0,True
21519,21519,3,468000,20.6,3064.0,2,1,320.0,15510.0,30.498667737087107,144.9129,-37.5854,3.8555635965029,3.3686346740006505,0,True
21520,21520,4,616000,20.6,3064.0,2,2,538.0,15510.0,31.504610496290002,144.912,-37.576,3.85650415158612,4.004340398971888,0,True
21522,21522,4,580000,20.6,3064.0,2,2,400.0,15510.0,31.957740882653198,144.9187,-37.5698,3.85731891040144,3.987834257893496,0,True
21523,21523,3,513000,20.6,3064.0,2,2,574.4,15510.0,27.1935709653836,144.934681,-37.610912,3.8536236177460497,3.4856170579525583,0,True
21525,21525,3,470000,20.6,3064.0,2,1,179.0,15510.0,32.4312552070722,144.9086,-37.5681,3.8572246134353296,3.3091462149863924,0,False
21526,21526,4,585000,20.6,3064.0,1,2,691.0,15510.0,28.8179066448036,144.9399,-37.5941,3.855389542508,3.4254495400971385,0,True
21527,21527,4,660000,20.6,3064.0,2,2,398.0,15510.0,29.1187938294627,144.9027,-37.6021,3.8535799862241698,4.097875344442765,0,False
21528,21528,4,665000,20.6,3064.0,2,2,588.6,15510.0,22.2543281681761,145.00422,-37.635374,3.850120568111061,4.45297275153576,0,True
21531,21531,5,965000,23.0,3136.0,2,2,1250.5,11925.0,22.845471530332,145.2846,-37.787,3.84483023261968,5.1516038778753135,1,False
21532,21532,3,995000,23.0,3136.0,1,1,864.0,11925.0,21.493725877399307,145.267,-37.7829,3.84478163401962,3.002300424686968,1,True
21533,21533,5,900000,23.0,3136.0,3,2,743.3,11925.0,13.4547007310236,144.9228,-37.7601,3.83798771719355,7.086707373964379,1,True
21534,21534,5,900000,23.0,3136.0,3,2,837.2,11925.0,20.3459576765448,145.2576,-37.794,3.84340371487538,6.113973000637648,1,True
21535,21535,4,1320000,23.0,3136.0,2,2,801.6,11925.0,15.303769283227199,145.129862,-37.753995,3.84433769261118,5.064152644657805,1,True
21536,21536,4,1040000,23.0,3136.0,2,2,1187.0,1705.0,21.1504044421135,145.2617,-37.7801,3.8449262971776097,4.527213044380073,1,False
21537,21537,4,870000,23.0,3136.0,2,2,841.2,2985.0,22.9134976713976,145.2777,-37.7686,3.84652065472377,4.4114682685161135,1,False
21538,21538,3,850000,23.0,3136.0,1,1,772.5,1863.0,21.6876351135669,145.2785,-37.8141,3.84191346614094,2.993536510604932,0,False
21539,21539,3,452000,14.0,3047.0,1,1,1038.0,2246.0,21.1623422152276,144.9379,-37.6681,3.8477624302792,3.0175840664833684,0,True
21540,21540,3,446000,14.0,3047.0,1,1,950.2,2246.0,21.114599836263398,144.9381,-37.6685,3.84772688055006,3.0198186429935445,0,True
21541,21541,3,475000,14.0,3047.0,1,1,588.0,2246.0,21.3203702090557,144.9366,-37.667,3.84784028459925,3.0102467107332798,0,True
21542,21542,3,505500,14.0,3047.0,1,1,614.0,2246.0,20.5694335882296,144.934,-37.6754,3.8469133705282497,3.0459427165228683,0,True
21543,21543,2,393000,24.7,3175.0,1,1,451.8,10894.0,7.81207612288478,145.04435700000005,-37.781098,3.8394470577377,3.3603412678732494,0,True
21544,21544,3,687000,24.7,3175.0,2,4,631.3,10894.0,21.5025281786246,145.2137,-37.9746,3.82396917939886,3.752374712459042,0,True
21545,21545,4,723000,24.7,3175.0,3,2,650.0,8322.0,20.8219656805298,145.224,-37.9553,3.82618501236981,5.308975847915209,0,True
21547,21547,3,680000,14.8,3023.0,1,4,728.2,6388.0,24.5761794548226,144.7746,-37.7625,3.8338192651439904,2.8766333434057167,0,True
21549,21549,5,1050000,22.2,3172.0,2,2,662.8,3940.0,17.608953381910396,145.1348,-37.98,3.82134807793576,5.619179185936167,1,False
21550,21550,5,1105000,22.2,3172.0,3,2,620.0,3940.0,17.3465959991585,145.1321,-37.9785,3.8214279131613904,6.455703612293358,1,True
21551,21551,4,1325000,12.4,3108.0,2,2,634.0,9028.0,9.1269929737846,145.1146,-37.7901,3.84001630056549,6.247867159091498,1,True
21552,21552,3,780000,14.3,3109.0,1,2,349.5,10999.0,8.64872170131285,145.121277,-37.820431,3.83692472800991,4.269162486913076,0,True
21553,21553,3,865000,14.3,3109.0,2,2,392.0,10999.0,12.913707972372901,145.1628,-37.7858,3.8417289034505,4.500243620550474,0,True
21554,21554,4,1927000,14.3,3109.0,2,2,1036.0,10999.0,11.7633824281139,145.1505,-37.7896,3.8410171052353,5.604688872784448,1,False
21555,21555,3,1325000,14.3,3109.0,1,1,724.4,10999.0,13.707218545374902,145.1703,-37.7818,3.84233413971807,3.5181866678905,1,True
21556,21556,3,905000,14.3,3109.0,2,2,513.0,10999.0,12.885992428264199,145.1684,-37.7952,3.84092159850986,4.504026218221494,1,True
21557,21557,5,1440000,16.1,3111.0,2,2,704.0,4790.0,14.875413719361,145.18,-37.7741,3.8433741637788894,5.9703068326919615,1,True
21558,21558,4,570000,25.9,3754.0,2,2,511.0,7254.0,28.5706925868378,145.1283,-37.5961,3.86019560539524,4.12110338047321,0,True
21560,21560,3,1288000,8.9,3084.0,2,2,455.3,1651.0,6.51712884356516,145.059719,-37.789582,3.83872384733622,6.142081274389678,1,False
21561,21561,3,670000,27.0,3196.0,1,2,695.1,2546.0,21.493888265985,145.285808,-37.841924,3.83807937099056,3.0022930307848186,0,True
21562,21562,3,1000000,27.0,3196.0,2,2,612.0,2546.0,22.2498758023769,145.1138,-38.033,3.81547077537928,3.7110499576885374,1,False
21563,21563,3,777500,18.0,3095.0,1,2,317.4,6990.0,9.415584922977589,145.091277,-37.781016,3.84006995223135,4.107420106084328,0,True
21564,21564,2,425000,7.2,3184.0,1,1,1336.2,8989.0,5.236670315667861,144.988218,-37.87134,3.82841333799054,4.172141252232187,0,False
21565,21565,5,3200000,7.2,3184.0,3,2,433.0,8989.0,5.6853964403775,144.9934,-37.8819,3.82751129167228,10.5993852561607,1,True
21566,21566,2,655000,7.2,3184.0,1,1,1010.5,8989.0,5.24940113088159,144.988211,-37.87151,3.82840881639793,4.166031575550418,0,False
21567,21567,2,475000,7.5,3040.0,1,1,509.6,9264.0,4.5521536290726115,145.048771,-37.809682,3.8363499867063497,4.557768043010109,0,False
21568,21568,3,820000,7.5,3040.0,1,2,261.0,9264.0,5.3903598241179695,145.014719,-37.80315,3.8355957624747097,5.4673358638579534,0,True
21569,21569,1,322000,7.5,3040.0,1,1,584.4,9264.0,4.20493352130086,145.03923,-37.814241,3.83561586041079,3.206365871980588,0,True
21570,21570,3,880000,7.5,3040.0,2,2,277.4,9264.0,15.5890439908764,144.8974,-37.754,3.83793505323939,4.191749106196549,1,False
21571,21571,3,1110000,7.5,3040.0,1,2,572.0,9264.0,16.1193989690203,144.8911,-37.7526,3.8379105015283694,3.3130441280022698,1,True
21572,21572,5,1560000,7.5,3040.0,3,6,807.5,9264.0,13.604775989802,144.9272,-37.7546,3.83866336817235,7.056594090195116,1,True
21573,21573,3,1100000,7.5,3040.0,2,2,665.8,9264.0,3.7213723350605696,145.04328700000005,-37.815023,3.83592892349276,8.76112252295812,1,True
21574,21574,4,2455000,7.5,3040.0,2,3,766.0,9264.0,14.268781638168399,144.9122,-37.7585,3.83786961876134,5.197564215808604,1,True
21575,21575,4,1420000,7.5,3040.0,2,2,699.2,9264.0,16.377017186656403,144.8979,-37.7427,3.839097361873951,4.941383640402064,1,True
21577,21577,6,2500000,7.5,3040.0,3,5,1212.0,9264.0,15.068807293171801,144.9149,-37.7457,3.83924261571517,7.639556366518287,1,False
21578,21578,3,1275000,7.5,3040.0,1,1,324.0,9264.0,14.496623671212001,144.9138,-37.754,3.8383694442972898,3.444514022560221,1,False
21579,21579,4,1540000,8.2,3041.0,1,1,889.0,1308.0,16.3130103657549,144.9045,-37.7381,3.8397402094965,4.123595328080958,1,True
21580,21580,3,820000,8.2,3041.0,2,2,337.0,1308.0,16.6055113585688,144.9022,-37.7362,3.83987258918492,4.097513430935956,0,True
21581,21581,4,1655000,7.5,3040.0,2,2,809.0,588.0,16.551530078259198,144.8849,-37.7526,3.83774627442878,4.922720881254347,1,False
21582,21582,3,1225000,5.7,3078.0,2,2,338.0,2970.0,7.21221784914579,145.019,-37.7788,3.8386343663642,5.8270383308724485,1,True
21583,21583,3,710000,13.1,3060.0,1,2,632.0,5070.0,17.0879956324746,144.9628,-37.6996,3.84520790671519,3.244932912223923,0,True
21584,21584,3,645000,13.1,3060.0,1,4,616.0,5070.0,15.5624493618558,144.9707,-37.7119,3.8441632482054704,3.355485264717244,0,True
21585,21585,3,910000,13.1,3060.0,1,3,639.0,5070.0,15.8111530359825,144.9748,-37.7083,3.84463897868639,3.336214871543272,1,True
21588,21588,3,725000,24.8,3156.0,2,3,1059.0,10788.0,23.9380408574318,145.3014,-37.8854,3.8352874722188495,3.625582856583632,0,False
21589,21589,4,940000,24.8,3156.0,2,5,900.0,10788.0,22.0647569108312,145.2776,-37.8922,3.83397110751025,4.465285263232309,1,True
21591,21591,3,1305000,2.1,3065.0,2,0,506.0,5825.0,6.7141180843052615,144.9772,-37.8029,3.8350814355512406,6.046029814714403,1,False
21592,21592,1,472500,2.1,3065.0,1,1,78.2,5825.0,6.34674473618863,144.981956,-37.804279,3.835052050616,2.49205336671498,0,False
21594,21594,4,2630000,3.6,3068.0,2,1,392.8,6244.0,8.63661509360028,144.9844,-37.7758,3.83802328474844,6.407904347146162,1,True
21595,21595,2,1450000,3.6,3068.0,1,0,186.0,6244.0,7.33845877636356,144.99,-37.7868,3.83705420940646,3.4657846118057924,1,True
21596,21596,2,782000,3.6,3068.0,2,1,584.1,6244.0,7.458294818497372,144.978915,-37.792035,3.83624884422682,4.5837940942997655,0,False
21597,21597,2,1175000,3.4,3031.0,1,1,234.0,3593.0,10.942535883486302,144.9338,-37.7851,3.835739484611661,2.8870638939136746,1,True
21598,21598,3,940000,5.1,3011.0,1,1,290.6,7570.0,13.4699935022456,144.8948,-37.7936,3.8338448837898498,3.5418058364256138,1,True
21600,21600,3,890000,5.1,3011.0,1,2,450.7,7570.0,14.155798918471199,144.8883,-37.79,3.83403810531887,3.4754370470300944,1,True
21601,21601,3,975000,5.1,3011.0,2,1,147.0,7570.0,13.5063979591493,144.8938,-37.7946,3.83371698602446,4.422667067325741,1,False
21602,21602,4,1015000,15.4,3131.0,2,2,563.8,4385.0,11.358145327911199,145.1638,-37.8408,3.83617153971375,5.685547054326581,1,True
21603,21603,3,700000,38.0,3199.0,2,2,594.0,17055.0,34.5292828754144,145.1294,-38.1445,3.80472676270498,3.2505788852150266,0,False
21604,21604,3,610000,38.0,3199.0,1,2,689.9,17055.0,21.7728473107887,145.182699,-37.956095,3.82490866967327,2.9897260449862846,0,True
21605,21605,4,595000,36.9,3200.0,2,2,599.0,2500.0,32.741698970815705,145.1423,-38.125,3.80701114754098,3.9601314786288433,0,True
21608,21608,3,682000,38.0,3199.0,1,4,706.0,7566.0,36.8409756251844,145.1295,-38.1659,3.8025960346801697,2.5537384414118303,0,True
21609,21609,3,1100000,45.9,3437.0,2,2,5018.0,3376.0,34.574584164422696,144.91406899999996,-37.583881,3.85418215366334,3.2493760302757813,1,False
21611,21611,3,650000,12.9,3043.0,1,4,549.0,3285.0,20.6292341114305,144.8982,-37.6916,3.8443101380679,3.0430212349794137,0,False
21612,21612,3,651000,12.9,3043.0,1,2,591.6,3285.0,20.3268455449892,144.8909,-37.6994,3.84332111386388,3.0579403543055883,0,True
21613,21613,5,2625000,7.3,3146.0,2,2,718.0,10412.0,4.66754291908231,145.0864,-37.8522,3.83297139928459,10.461997003983267,1,True
21614,21614,3,1105000,7.3,3146.0,2,2,803.6,10412.0,1.5227988927044698,145.050952,-37.848028,3.83247791829975,27.375876737035107,1,False
21615,21615,2,1150000,7.3,3146.0,1,2,204.2,10412.0,1.61742604875301,145.048889,-37.852637,3.83194557693168,14.366135008382502,1,False
21616,21616,3,2412000,7.3,3146.0,1,2,820.9,10412.0,3.44435012116409,145.0721,-37.8519,3.83262398981293,7.447301616993167,1,True
21617,21617,4,2640000,7.3,3146.0,2,2,706.0,10412.0,4.0265394593570605,145.0755,-37.8591,3.83198491247811,9.918470839911384,1,True
21619,21619,4,2001000,7.3,3146.0,2,2,643.4,10412.0,3.31080689139697,145.0683,-37.8561,3.83209839365386,11.539929539434409,1,True
21620,21620,5,1670000,16.7,3150.0,3,2,687.4,15321.0,12.7157892117624,145.1738,-37.8738,3.83309306169436,7.2441240461647824,1,True
21622,21622,4,1150000,16.7,3150.0,2,4,732.0,15321.0,10.6496485785534,145.1537,-37.8603,3.83392894403901,5.8403523508020685,1,False
21624,21624,3,1018000,16.7,3150.0,2,1,550.3,15321.0,10.607069911780801,145.151306,-37.866556,3.83344700087273,4.8752167251419625,1,True
21625,21625,3,1250000,16.7,3150.0,1,1,645.3,15321.0,10.7251889177316,145.152255,-37.864233,3.83380697249418,3.881968925956773,1,False
21628,21628,3,1605000,16.7,3150.0,2,2,725.0,15321.0,10.7148214682125,145.1499,-37.874,3.83244178064107,4.854439914482044,1,True
21629,21629,3,1600000,16.7,3150.0,2,2,759.0,15321.0,10.5341569292795,145.1501,-37.868,3.83305429386289,4.889498393252457,1,True
21632,21632,4,1030000,11.2,3046.0,2,4,697.0,8870.0,19.0008307348375,144.9034,-37.7068,3.84289836315996,4.691999227170889,1,False
21633,21633,4,745000,11.2,3046.0,2,2,424.5,8870.0,8.157895428654719,145.053459,-37.807808,3.83747716639202,6.581992015718464,0,True
21634,21634,5,861960,11.2,3046.0,2,4,653.0,8870.0,18.124256511847104,144.9384,-37.6983,3.84469326203038,5.563237237759418,0,False
21636,21636,3,611000,11.2,3046.0,1,1,439.0,8870.0,17.3092409502528,144.9489,-37.7023,3.84456385949929,3.23029232864241,0,True
21637,21637,2,512000,11.2,3046.0,1,2,173.0,8870.0,18.2829088256996,144.9099,-37.711,3.84264273023786,2.3770937663238145,0,True
21638,21638,2,530000,11.2,3046.0,1,1,272.1,8870.0,7.119273749075941,145.043267,-37.804319,3.837251831535629,3.519327059838951,0,True
21640,21640,3,743000,16.1,3088.0,1,1,436.2,8524.0,15.632814314163001,145.0884,-37.7083,3.84765157803454,3.3499794667629854,0,False
21641,21641,2,500000,16.1,3088.0,1,2,166.2,8524.0,13.1408033545214,145.089187,-37.747072,3.84382810297999,2.6818712883746656,0,True
21642,21642,4,1221000,16.1,3088.0,2,2,770.8,8524.0,19.458045619804,145.1257,-37.6828,3.85124513040432,4.654412879641786,1,True
21643,21643,3,905000,16.1,3088.0,2,2,820.0,8524.0,18.1470979985471,145.131,-37.698,3.8498328823810297,3.9720141904724913,1,True
21644,21644,3,715000,20.4,3059.0,2,2,790.0,4864.0,24.0772662269637,144.8958,-37.6558,3.84790125292784,3.6189736786019897,0,True
21645,21645,4,1210000,20.4,3059.0,2,2,4007.0,4864.0,25.437520468336395,144.8847,-37.6468,3.8485263023683305,4.269020050981589,1,True
21646,21646,5,1020000,20.4,3059.0,2,2,981.0,4864.0,24.6710747231111,144.8888,-37.6529,3.8480117069336,5.028056307573995,1,False
21647,21647,3,716000,11.2,3046.0,1,1,328.0,2606.0,7.096428847586889,145.041887,-37.797972,3.83729279127812,4.700132417370396,0,False
21649,21649,5,4500000,13.8,3188.0,2,4,1088.0,5454.0,10.291950852012699,144.9973,-37.9304,3.8227200345896697,6.9135959271429845,1,False
21650,21650,3,2390000,13.8,3188.0,2,2,604.0,5454.0,10.3020087885627,145.0044,-37.9322,3.82272581078872,4.936214648763497,1,True
21652,21652,4,1900000,13.8,3188.0,2,2,695.0,5454.0,10.5646676329406,145.0072,-37.9352,3.82249731120437,5.860200014344922,1,True
21653,21653,4,2610000,13.8,3188.0,2,3,627.0,5454.0,10.6500296002649,145.0078,-37.9361,3.82242244194843,5.840264020184226,1,True
21654,21654,4,1320000,13.8,3188.0,2,2,495.5,2356.0,4.07586268329956,145.048419,-37.817314,3.83600435945376,9.832526765096212,1,True
21657,21657,1,330000,5.3,3122.0,1,1,637.0,11308.0,3.47034536688431,145.018672,-37.813786,3.83509017023158,3.7011492411454783,0,True
21658,21658,4,2615000,5.3,3122.0,2,2,417.0,11308.0,2.64153979596567,145.03799999999995,-37.8189,3.83506659368728,14.222823738999786,1,True
21659,21659,3,1500000,5.3,3122.0,1,1,285.4,11308.0,3.28821475758089,145.022405,-37.81506,3.8350491986966,7.737539950189808,1,True
21660,21660,5,3525500,6.2,3123.0,3,2,753.6,6482.0,1.5649204176,145.0484,-37.8335,3.833861524839101,41.132742915180366,1,True
21661,21661,4,2735000,6.2,3123.0,1,2,668.0,6482.0,1.4528734344466,145.0447,-37.8321,3.8339055986847206,30.82086133841134,1,False
21662,21662,3,1870000,6.2,3123.0,2,2,356.8,6482.0,1.81896964273877,145.0524,-37.834,3.8339165829677,19.243688327755574,1,True
21663,21663,2,580000,6.2,3123.0,1,1,1363.0,6482.0,3.1877740149848504,145.058667,-37.821301,3.83541357729779,5.958439572080287,0,True
21664,21664,4,726000,45.2,3777.0,2,2,23602.0,3307.0,47.9911449997553,145.5237,-37.6522,3.864945474633621,3.5689619265216725,0,False
21666,21666,3,991000,21.3,3135.0,2,2,713.9,3794.0,19.7720075940867,145.259,-37.832,3.83958024952421,3.8578735657284553,1,True
21667,21667,3,830000,21.3,3135.0,2,2,655.0,3794.0,18.1006680355585,145.2403,-37.8371,3.8385684949427903,3.975527911113812,0,True
21668,21668,4,1540000,8.9,3084.0,2,5,1051.0,2890.0,10.830710065618,145.0773,-37.751,3.84300548329846,5.799023643092317,1,True
21669,21669,3,770000,8.9,3084.0,1,1,353.4,2890.0,6.23777768919361,145.083074,-37.803516,3.83787880154432,5.031257361226996,0,True
21670,21670,3,705000,8.8,3081.0,1,2,560.0,2947.0,11.790527063770304,145.0537,-37.7374,3.84376507125557,3.732968728572381,0,True
21671,21671,3,660500,8.8,3081.0,2,2,307.0,2947.0,5.1055333083143095,145.037175,-37.798274,3.83721929136176,7.061736814616821,0,False
21673,21673,4,645000,8.8,3081.0,2,0,408.0,2674.0,11.8326468074703,145.0439,-37.7362,3.84362760426328,5.591371909119676,0,True
21674,21674,3,1325000,16.0,3190.0,2,1,722.0,4794.0,11.983241131568803,145.0319,-37.9505,3.82160709345068,4.635749254525214,1,True
21675,21675,3,1200000,16.0,3190.0,1,2,652.0,4794.0,11.9559490608161,145.0296,-37.9502,3.82157669788301,3.7120074091884336,1,True
21676,21676,3,1200000,16.0,3190.0,1,2,652.0,4794.0,12.500159594216,145.02152,-37.95469,3.82091172395296,3.646588811141789,1,True
21677,21677,2,655000,16.0,3190.0,1,2,1471.6,4794.0,7.83465741673236,145.052108,-37.802446,3.83751300012136,3.3556295867598886,0,True
21679,21679,3,645000,18.4,3029.0,2,2,626.4,13830.0,30.9727629222574,144.6845,-37.8697,3.82058743533749,3.353499157224733,0,False
21680,21680,4,693000,18.4,3029.0,2,2,933.0,13830.0,31.2637353105101,144.6813,-37.8707,3.8204020522462,4.013268225497,0,False
21681,21681,3,660000,18.4,3029.0,1,2,580.0,13830.0,30.1505497372967,144.6951,-37.8781,3.82002001156341,2.703990322663548,0,True
21682,21682,4,595000,18.4,3029.0,1,4,626.2,13830.0,29.9430205605441,144.6961,-37.8684,3.82102491787348,3.3868555668304863,0,True
21683,21683,3,1611000,7.8,3079.0,1,2,666.9,5549.0,9.16550413785575,145.0423,-37.7602,3.84114226089904,4.157328450314116,1,True
21684,21684,2,620000,7.8,3079.0,1,1,525.4,5549.0,7.006572755581759,145.040047,-37.779435,3.83924144222264,3.548172681678824,0,False
21685,21685,5,1940000,7.8,3079.0,2,2,723.5,5549.0,9.06469692509087,145.0483,-37.7616,3.841158743273589,7.311825306634157,1,True
21687,21687,3,605000,14.0,3047.0,1,0,592.0,851.0,20.3962048373258,144.9142,-37.6857,3.84533656002144,3.0544858462112368,0,True
21688,21688,3,500000,14.0,3021.0,1,1,342.5,1202.0,6.3526523228225305,144.995009,-37.8077,3.8352264962692897,4.981598676354088,0,True
21689,21689,4,625000,14.0,3021.0,2,3,572.8,1202.0,21.8319941533051,144.825,-37.7378,3.8376640927664,4.480643375227403,0,False
21690,21690,5,685000,14.5,3036.0,2,2,455.6,2339.0,23.221281075405003,144.8246,-37.7163,3.83984112969724,5.124877992489885,0,True
21691,21691,3,730000,11.7,3033.0,2,1,386.0,5629.0,18.9684328662274,144.8539,-37.7498,3.8372097335615,3.912266785628999,0,True
21692,21692,4,855000,11.7,3033.0,2,6,778.0,5629.0,19.2729168568047,144.8573,-37.741,3.83819453644578,4.669451665100222,0,False
21693,21693,4,799000,10.4,3042.0,2,4,592.2,1119.0,20.583291389804,144.8549,-37.7242,3.83984020867242,4.567896683350324,0,False
21694,21694,1,300000,3.4,3031.0,1,1,638.6,5263.0,4.50409976272308,145.008855,-37.810801,3.8354957425749903,3.0599380608845963,0,True
21695,21695,3,1170000,3.4,3031.0,2,2,306.2,5263.0,11.041282179804199,144.9243,-37.7955,3.83443267055602,4.793774187260071,1,True
21697,21697,2,490000,3.4,3031.0,1,1,833.1,5263.0,4.5483401586215315,145.008837,-37.810624,3.83549614828097,4.5602897415181065,0,True
21699,21699,2,605000,5.4,3101.0,1,1,387.7,10331.0,4.27694378488612,145.037952,-37.804294,3.83654179095288,4.753352183339052,0,True
21700,21700,2,820000,5.4,3101.0,1,1,372.3,10331.0,4.17356706637595,145.035106,-37.805407,3.8364166269434,4.834753003604986,0,False
21701,21701,3,1625000,5.4,3101.0,2,2,342.0,10331.0,3.8561438086229503,145.0318,-37.8079,3.83601839827126,8.530192812556232,1,True
21702,21702,3,1625000,5.4,3101.0,2,2,342.0,10331.0,12.4594010735459,144.94983,-37.7528,3.83944581593948,4.5641377762948725,1,False
21703,21703,3,3276000,5.4,3101.0,4,2,43894.5,10331.0,3.76883503706508,145.0404,-37.8089,3.83614439986352,12.148409229265152,1,True
21704,21704,3,1100000,5.4,3101.0,2,1,437.5,10331.0,3.84421705788414,145.043622,-37.80856,3.83625944218319,8.549816080545215,1,True
21705,21705,2,680000,5.4,3101.0,1,2,185.7,10331.0,5.465098542435499,145.0238,-37.7941,3.83720739480501,4.0672561629928685,0,True
21707,21707,3,675000,25.2,3173.0,1,1,547.5,8459.0,21.0166212495795,145.1838,-37.9906,3.8215716519349514,3.024430828225249,0,False
21708,21708,5,794000,12.1,3083.0,2,3,514.0,1414.0,14.2731159676015,145.0385,-37.714,3.8457469374768,6.063132132559856,0,True
21709,21709,3,809000,12.1,3083.0,1,1,634.2,1414.0,14.304174998429,145.0416,-37.7138,3.84584952988031,3.4618162948970865,0,True
21710,21710,4,930000,6.4,3012.0,1,1,311.4,1808.0,14.6951652970979,144.8728,-37.8106,3.83153930379312,4.283849676909703,1,True
21711,21711,3,646000,23.3,3180.0,1,1,613.5,2949.0,19.6586712473431,145.25243999999995,-37.895386,3.8329500595830095,3.0922555263980422,0,True
21713,21713,5,591000,16.3,3075.0,1,2,636.0,8279.0,19.32089529429,145.005,-37.6701,3.8493393964974905,4.665531009753543,0,True
21715,21715,3,985000,14.6,3093.0,1,2,710.8,1624.0,14.6588483574014,145.1191,-37.7287,3.84638484760938,3.4302379787736066,1,False
21716,21716,3,780000,12.7,3085.0,1,1,525.1,4168.0,10.434318920965,145.031701,-37.754483,3.8418680820732303,3.927482543513898,0,True
21717,21717,3,756000,12.7,3085.0,2,2,324.3,4168.0,6.30893620298367,145.042558,-37.796655,3.8382648837718905,6.250342708088675,0,False
21718,21718,3,910000,12.7,3085.0,2,2,663.4,4168.0,10.9129236705713,145.009901,-37.748304,3.84098076781056,4.817228949991847,1,True
21720,21720,3,802000,6.4,3012.0,2,2,211.5,3873.0,18.7133758576067,145.08478,-38.00644000000001,3.81737358195085,3.93034751185524,0,True
21722,21722,3,2700000,5.9,3144.0,2,3,553.1,4675.0,1.6927507082540405,145.034,-37.8578,3.83102029172324,21.872935341712022,1,True
21723,21723,4,3500000,5.9,3144.0,2,4,669.0,4675.0,1.71493143651779,145.034,-37.858,3.83100005282899,25.614014732073056,1,True
